user_id,user_verified_type,weibo_type,fans_type,repost_type,like_type,comment_type,weibo_granger,fan_granger,repost_granger,like_granger,comment_granger
5395116343,1,1,0,0,1,1,2,2,2,3,1
5430446235,1,1,0,0,1,1,2,2,2,3,1
5465305079,1,1,0,0,1,1,2,2,2,3,1
5500585112,1,1,0,0,1,1,2,2,2,3,1
5506132978,1,1,0,0,1,1,2,2,2,3,1
5553121725,1,1,0,0,1,1,2,2,2,3,1
5559226446,1,1,0,0,1,1,2,2,2,3,1
5559804050,1,1,0,0,1,1,2,2,2,3,1
5584436562,1,1,0,0,1,1,2,2,2,3,1
5637718210,1,1,0,0,1,1,2,2,2,3,1
5657421525,1,1,0,0,1,1,2,2,2,3,1
6123193266,1,1,0,0,1,1,2,2,2,3,1
6167691229,1,1,0,0,1,1,2,2,2,3,1
6169387567,1,1,0,0,1,1,2,2,2,3,1
6267350071,1,1,0,0,1,1,2,2,2,3,1
6285362680,1,1,0,0,1,1,2,2,2,3,1
6336558648,1,1,0,0,1,1,2,2,2,3,1
6939757328,1,1,0,0,1,1,2,2,2,3,1
7206379042,1,1,0,0,1,1,2,2,2,3,1
7213742535,1,1,0,0,1,1,2,2,2,3,1
7605525382,1,1,0,0,1,1,2,2,2,3,1
7615077673,1,1,0,0,1,1,2,2,2,3,1
1896456970,1,1,1,0,1,1,2,2,2,3,1
1989617012,1,1,1,0,1,1,2,2,2,3,1
2003290751,1,1,1,0,1,1,2,2,2,3,1
2052120021,1,1,1,0,1,1,2,2,2,3,1
2261390944,1,1,1,0,1,1,2,2,2,3,1
2268842982,1,1,1,0,1,1,2,2,2,3,1
2392909680,1,1,1,0,1,1,2,2,2,3,1
2516150701,1,1,1,0,1,1,2,2,2,3,1
2553166167,1,1,1,0,1,1,2,2,2,3,1
2557155457,1,1,1,0,1,1,2,2,2,3,1
2697578042,1,1,1,0,1,1,2,2,2,3,1
6928813720,1,1,1,0,1,1,2,2,2,3,1
3360703570,1,1,0,2,1,1,2,2,2,3,1
6105864408,1,1,0,2,1,1,2,2,2,3,1
5964184998,1,1,1,2,1,1,2,2,2,3,1
1057775400,1,0,0,0,1,0,1,2,2,3,1
1065507653,1,0,0,0,1,0,1,2,2,3,1
1146777311,1,0,0,0,1,0,1,2,2,3,1
1359922744,1,0,0,0,1,0,1,2,2,3,1
1639150224,1,0,0,0,1,0,1,2,2,3,1
1654081875,1,0,0,0,1,0,1,2,2,3,1
1787043322,1,0,0,0,1,0,1,2,2,3,1
1907500685,1,0,0,0,1,0,1,2,2,3,1
1908691000,1,0,0,0,1,0,1,2,2,3,1
1910370220,1,0,0,0,1,0,1,2,2,3,1
1912430493,1,0,0,0,1,0,1,2,2,3,1
1913079885,1,0,0,0,1,0,1,2,2,3,1
